Team,Rating Week 6,Rank Week 6
North Carolina Central,-31.974927957852906,137.0
Georgia Southern,-32.83490618584495,138.0
Missouri State,-33.288817721553706,142.5
Northern Iowa,-33.288817721553706,142.5
Eastern Illinois,-33.288817721553706,142.5
Colgate,-33.288817721553706,142.5
South Dakota,-33.288817721553706,142.5
Northern Colorado,-33.288817721553706,142.5
William & Mary,-33.288817721553706,142.5
Weber State,-33.288817721553706,142.5
Southeast Missouri State,-33.314083912332336,147.5
Furman,-33.314083912332336,147.5
Albany,-33.32021694623714,149.0
Tennessee Tech,-33.43555089961051,150.0
Southern,-33.791623289733664,157.0
Western Illinois,-33.791623289733664,157.0
Monmouth,-33.791623289733664,157.0
Citadel,-33.791623289733664,157.0
Campbell,-33.791623289733664,157.0
Houston Baptist,-33.791623289733664,157.0
Montana State,-33.791623289733664,157.0
Tennessee-Martin,-33.791623289733664,157.0
Northwestern State,-33.791623289733664,157.0
St. Francis (PA),-33.791623289733664,157.0
Abilene Christian,-33.791623289733664,157.0
Lafayette,-33.791623289733664,157.0
Central Arkansas,-33.791623289733664,157.0
Cal Poly,-33.851891022975074,164.0
Elon,-33.882774368915676,165.0
Central Michigan,-34.47011910770304,166.0
Troy,-34.66534956033957,167.0
Central Connecticut State,-34.853014541350234,168.0
McNeese State,-34.905353614023504,169.0
North Carolina A&T,-35.014855277982534,170.0
Charleston Southern,-35.01901817238604,171.0
Eastern Kentucky,-35.05036901413693,172.0
Indiana State,-35.11123346002961,173.0
Kennesaw State,-35.13655897982614,174.0
Maine,-35.291052805317214,175.0
Virginia Military Institute,-35.46784104751288,179.0
Robert Morris,-35.46784104751288,179.0
Southeastern Louisiana,-35.46784104751288,179.0
Jackson State,-35.46784104751288,179.0
Illinois State,-35.46784104751288,179.0
Morgan State,-35.46784104751288,179.0
Hampton,-35.46784104751288,179.0
Sacramento State,-36.66118960519463,183.0
New Mexico,-37.03673962954308,184.0
Florida A&M,-37.09514005017257,185.0
Bryant,-37.28838119515457,186.0
Marshall,-44.607067803626656,187.0
Illinois,-45.616164451421184,188.0
Wisconsin,-47.6580376636479,189.0
Navy,-56.700474220981874,190.0
Colorado State,-58.90078120719158,191.0
Bethune-Cookman,-62.00884210031778,192.0
Western Kentucky,-62.349319004935694,193.0
Texas State,-63.09930771252867,194.0
Norfolk State,-63.73590787520277,195.0
Gardner-Webb,-64.18027513886939,196.0
Southern Utah,-65.38781594533032,197.0
Idaho,-66.46073436091514,198.0
Fordham,-66.83152330120458,199.0
Grambling State,-66.96502817180506,200.0
Murray State,-67.15013523406571,201.0
Wagner,-67.37393390241745,202.0
Nicholls State,-67.55795156541814,203.0
Texas Southern,-68.68642754759634,204.0
Portland State,-68.81914038749794,205.0
North Texas,-69.64310243479115,206.0
South Carolina State,-71.95527124999829,207.0
Florida State,-75.67670654410807,208.0
South Florida,-79.92175401785846,209.0
Kansas,-84.75830374043986,210.0
Tulsa,-89.07419404432532,211.0
Georgia State,-89.12502637455121,212.0
California,-90.79626236859002,213.0
Tulane,-91.02282644342316,214.0
Colorado,-91.4562255232263,215.0
Old Dominion,-92.18750187175894,216.0
Ohio,-92.23111589516904,217.0
Southern Mississippi,-95.0684937387415,218.0
Florida International,-99.39082244200947,219.0
Long Island,-100.85415097004827,220.0
Akron,-102.07878437456196,221.0
Arkansas State,-108.93662337376927,222.0
Arizona,-115.58607247306033,223.0
New Mexico State,-125.57189564425366,224.0
Nevada-Las Vegas,-145.52780755709935,225.0
Massachusetts,-152.99828239007243,226.0
Connecticut,-178.71414273929776,227.0
