Team,Rating Week 6,Rank Week 6
Wyoming,20.586588985640756,69.0
South Alabama,20.266475921131416,70.0
Alabama-Birmingham,19.863140645836967,71.0
Washington,18.110018962585468,72.0
Texas-El Paso,16.21848257906829,73.0
Troy,16.043349704807063,74.0
Louisiana,15.345015324926344,75.0
Miami (FL),13.149176878162463,76.0
Memphis,13.055212518840165,77.0
Georgia Tech,12.13213233726161,78.0
Montana,11.256636823900841,79.0
South Dakota State,11.13374984459469,80.0
Stanford,10.721014764271555,81.0
Northwestern,9.878384000390625,82.0
Washington State,8.37262299643519,83.0
Central Michigan,8.069108676905698,84.0
Eastern Michigan,8.064012615230546,85.0
Missouri,7.949681264235785,86.0
Western Kentucky,7.892816941578234,87.0
Duke,6.955928464520767,88.0
Incarnate Word,4.834580312364281,89.0
Holy Cross,4.728901701058396,90.0
East Carolina,4.633849358027067,91.0
Louisiana Tech,3.8224355370226206,92.0
California-Davis,3.050481973424226,93.0
Northern Arizona,2.2238135980477103,94.0
Eastern Washington,2.2083767102663296,95.0
Colorado State,1.7954090415452981,96.0
Miami (OH),0.9370337283376777,97.0
Southeastern Louisiana,0.08988532741471211,98.0
Tennessee State,0.0,102.5
Prairie View A&M,0.0,102.5
Yale,0.0,102.5
Arkansas-Pine Bluff,0.0,102.5
Rhode Island,0.0,102.5
Samford,0.0,102.5
Bucknell,0.0,102.5
Wofford,0.0,102.5
Middle Tennessee State,-0.141844987869292,107.0
Chattanooga,-0.5096356788681433,108.0
Charleston Southern,-0.7498922971521305,109.0
Illinois,-1.165480102973687,110.0
South Dakota,-1.470635903371883,111.0
Northern Illinois,-1.4727501569736203,112.0
Montana State,-1.6294611275715065,113.0
Stephen F. Austin,-1.8375172684547265,114.0
Southern Illinois,-2.3841699843372917,115.0
Alcorn State,-2.5251553881690114,116.0
Charlotte,-3.5591502747242405,117.0
Buffalo,-3.6866406286155677,118.0
Sacramento State,-4.171114918054182,119.0
Missouri State,-4.264427477651262,120.0
Western Illinois,-5.273104771215146,121.0
Wisconsin,-5.6786529736916425,122.0
Bowling Green State,-5.783595138030681,123.0
Northern Iowa,-5.7888177215537,124.0
Houston Baptist,-6.4003189419075825,125.0
Jackson State,-8.120780866490195,126.0
Temple,-8.610592859701676,127.0
Richmond,-9.059181284616024,128.0
Central Arkansas,-9.347178845289223,129.0
Villanova,-9.628358399000524,130.0
Hawaii,-9.751591182602226,131.0
North Dakota,-9.953346761682145,132.0
Southeast Missouri State,-10.361850760491244,133.0
Tulane,-10.513880161597836,134.0
Towson,-10.667051451703124,135.0
Old Dominion,-10.848133674516824,136.0
Florida State,-11.433456731258385,137.0
Weber State,-11.932885518163875,138.0
St. Francis (PA),-12.253161751272128,139.0
California,-13.088549455851329,140.0
Lafayette,-13.203387995616023,141.0
Albany,-13.221205717013449,142.0
North Carolina A&T,-13.65238603495644,143.0
Portland State,-13.676228389209461,144.0
Kennesaw State,-13.726405976702116,145.0
Nicholls State,-13.76889740471528,146.0
Florida A&M,-13.816047564599618,147.0
Youngstown State,-14.634990042925832,148.0
Florida International,-14.781172754392612,149.0
Bryant,-14.915764720725424,150.0
Tennessee-Martin,-15.011135484855616,151.0
Delaware,-15.240013719321686,152.0
Austin Peay,-15.544622454593684,153.0
Mercer,-15.95991277814744,154.0
Northwestern State,-16.291623289733668,155.0
Maine,-16.515389324118157,156.0
Kent State,-16.803315841380495,157.0
Monmouth,-17.075205379285904,158.0
Morgan State,-17.66602869074145,159.0
Utah State,-17.79103866583102,160.0
Citadel,-18.350446819145432,161.0
Indiana State,-18.527546742454923,162.0
North Carolina Central,-18.70816610562663,163.0
Texas State,-19.019654410112633,164.0
Elon,-19.63916396452598,165.0
Gardner-Webb,-20.108652258600227,166.0
McNeese State,-20.44429556054192,167.0
Northern Colorado,-20.56154499428098,168.0
Idaho State,-20.86794777012926,169.0
San Jose State,-21.0820498023489,170.0
Furman,-22.028633288044034,171.0
Cal Poly,-22.114536830377485,172.0
Bethune-Cookman,-22.351828777318254,173.0
Stony Brook,-22.994507256246745,174.0
Abilene Christian,-23.343862095703816,175.0
Arizona,-23.49402040115458,176.0
Southern Mississippi,-23.683164752419838,177.0
Campbell,-23.967061886224894,178.0
Virginia Military Institute,-24.04165272275484,179.0
Louisiana-Monroe,-24.475025686850657,180.0
Hampton,-24.749647856910325,181.0
Duquesne,-24.753577425588624,182.0
Indiana,-24.87888443411732,183.0
New Hampshire,-25.537300600341393,184.0
Eastern Kentucky,-25.77339571732252,185.0
Ball State,-26.394469951305084,186.0
Jacksonville State,-26.95326166028379,187.0
North Texas,-27.500122258822454,188.0
Southern,-29.124956623067,189.0
Southern Utah,-30.614354184836106,190.0
Alabama State,-31.061931657144594,191.0
Tennessee Tech,-31.163124102437198,192.0
William & Mary,-31.733262165998145,193.0
Tulsa,-31.762731271489827,194.0
Eastern Illinois,-31.83048438822037,195.0
South Carolina State,-31.920088493398836,196.0
Colgate,-31.96806300457257,197.0
Howard,-32.06737798470446,198.0
Texas Southern,-32.16741283376679,199.0
Lamar,-32.26693187014214,200.0
Norfolk State,-32.276026265052025,201.0
Illinois State,-32.29506539610468,202.0
Western Carolina,-32.36316606682682,203.0
Robert Morris,-32.509682975583,204.0
Central Connecticut State,-33.77539953957057,205.0
Arkansas State,-34.25852300460593,206.0
Georgia Southern,-34.662284957855306,207.0
Murray State,-35.63260724999706,208.0
Colorado,-35.987058139539805,209.0
South Florida,-37.92114279328702,210.0
Fordham,-39.10658883116269,211.0
Georgia State,-39.661703672708505,212.0
New Mexico,-43.53719005237453,213.0
Ohio,-44.74995708824599,214.0
Navy,-45.05538772723824,215.0
Nevada-Las Vegas,-46.14385581213917,216.0
Wagner,-49.53240999581691,217.0
Kansas,-49.82926491712172,218.0
Idaho,-50.442263559565376,219.0
New Mexico State,-51.59271378973728,220.0
Vanderbilt,-54.71413555257144,221.0
Rice,-55.07575711617556,222.0
Akron,-55.79548948187108,223.0
Grambling State,-62.3773958652707,224.0
Long Island,-73.37925523407348,225.0
Connecticut,-74.42321835581163,226.0
Massachusetts,-84.59817395087845,227.0
