Team,Rating Week 7,Rank Week 7
Florida State,-33.49122618300265,150.0
Monmouth,-33.791623289733664,157.0
Campbell,-33.791623289733664,157.0
Abilene Christian,-33.791623289733664,157.0
Central Arkansas,-33.791623289733664,157.0
Lafayette,-33.791623289733664,157.0
St. Francis (PA),-33.791623289733664,157.0
Northwestern State,-33.791623289733664,157.0
Tennessee-Martin,-33.791623289733664,157.0
Houston Baptist,-33.791623289733664,157.0
Southern,-33.791623289733664,157.0
Citadel,-33.791623289733664,157.0
Montana State,-33.791623289733664,157.0
Western Illinois,-33.791623289733664,157.0
Cal Poly,-33.851891022975074,164.0
Elon,-33.882774368915676,165.0
Central Connecticut State,-34.853014541350234,166.0
McNeese State,-34.905353614023504,167.0
North Carolina A&T,-35.014855277982534,168.0
Charleston Southern,-35.01901817238604,169.0
Eastern Kentucky,-35.05036901413693,170.0
Indiana State,-35.11123346002961,171.0
Kennesaw State,-35.13655897982614,172.0
Maine,-35.291052805317214,173.0
Jackson State,-35.46784104751288,177.0
Morgan State,-35.46784104751288,177.0
Illinois State,-35.46784104751288,177.0
Southeastern Louisiana,-35.46784104751288,177.0
Virginia Military Institute,-35.46784104751288,177.0
Robert Morris,-35.46784104751288,177.0
Hampton,-35.46784104751288,177.0
Sacramento State,-36.66118960519463,181.0
Florida A&M,-37.09514005017257,182.0
Bryant,-37.28838119515457,183.0
West Virginia,-45.258624172837656,184.0
Georgia State,-48.078624838226744,185.0
Tulsa,-49.27764199271535,186.0
Middle Tennessee State,-52.06647785802619,187.0
Miami (OH),-54.84813216967984,188.0
Vanderbilt,-57.327472651471545,189.0
Bethune-Cookman,-62.00884210031778,190.0
Akron,-62.15678894668586,191.0
New Mexico,-62.869051629965426,192.0
Buffalo,-63.09621662390662,193.0
Norfolk State,-63.73590787520277,194.0
Gardner-Webb,-64.18027513886939,195.0
Southern Utah,-65.38781594533032,196.0
Idaho,-66.46073436091514,197.0
Georgia Southern,-66.71862543251137,198.0
Fordham,-66.83152330120458,199.0
Grambling State,-66.96502817180506,200.0
Murray State,-67.15013523406571,201.0
Wagner,-67.37393390241745,202.0
Nicholls State,-67.55795156541814,203.0
Bowling Green State,-67.63020415494728,204.0
Texas Southern,-68.68642754759634,205.0
Portland State,-68.81914038749794,206.0
South Carolina State,-71.95527124999829,207.0
South Florida,-79.92175401785846,208.0
Illinois,-81.92725506554164,209.0
Navy,-82.24190447456243,210.0
Kansas,-84.75830374043986,211.0
Western Kentucky,-87.69782200784249,212.0
California,-90.79626236859002,213.0
Colorado,-91.4562255232263,214.0
Long Island,-100.85415097004827,215.0
North Texas,-101.15701991652898,216.0
Tulane,-117.7566869268943,217.0
Massachusetts,-120.49815886130536,218.0
Southern Mississippi,-122.07053677744906,219.0
Old Dominion,-123.59476271944315,220.0
Ohio,-125.53194340713883,221.0
Florida International,-129.89322494494235,222.0
Arkansas State,-132.3391324708278,223.0
Arizona,-144.15941340711703,224.0
Nevada-Las Vegas,-145.52780755709935,225.0
New Mexico State,-149.8443566476565,226.0
Connecticut,-211.21426626806482,227.0
