Team,Rating Week 10,Rank Week 10
Northern Iowa,-33.288817721553706,133.5
Colgate,-33.288817721553706,133.5
South Dakota,-33.288817721553706,133.5
Northern Colorado,-33.288817721553706,133.5
Missouri State,-33.288817721553706,133.5
Furman,-33.314083912332336,138.5
Southeast Missouri State,-33.314083912332336,138.5
Albany,-33.32021694623714,140.0
Tennessee Tech,-33.43555089961051,141.0
Southern,-33.791623289733664,148.0
Citadel,-33.791623289733664,148.0
Montana State,-33.791623289733664,148.0
Abilene Christian,-33.791623289733664,148.0
Northwestern State,-33.791623289733664,148.0
Monmouth,-33.791623289733664,148.0
Campbell,-33.791623289733664,148.0
Central Arkansas,-33.791623289733664,148.0
St. Francis (PA),-33.791623289733664,148.0
Tennessee-Martin,-33.791623289733664,148.0
Houston Baptist,-33.791623289733664,148.0
Lafayette,-33.791623289733664,148.0
Western Illinois,-33.791623289733664,148.0
Cal Poly,-33.851891022975074,155.0
Elon,-33.882774368915676,156.0
Central Connecticut State,-34.853014541350234,157.0
McNeese State,-34.905353614023504,158.0
Florida State,-34.971304784303584,159.0
North Carolina A&T,-35.014855277982534,160.0
Charleston Southern,-35.01901817238604,161.0
Eastern Kentucky,-35.05036901413693,162.0
Indiana State,-35.11123346002961,163.0
Kennesaw State,-35.13655897982614,164.0
Maine,-35.291052805317214,165.0
Virginia Military Institute,-35.46784104751288,169.0
Hampton,-35.46784104751288,169.0
Morgan State,-35.46784104751288,169.0
Southeastern Louisiana,-35.46784104751288,169.0
Illinois State,-35.46784104751288,169.0
Jackson State,-35.46784104751288,169.0
Robert Morris,-35.46784104751288,169.0
California,-36.111518364801945,173.0
Sacramento State,-36.66118960519463,174.0
Florida A&M,-37.09514005017257,175.0
Bryant,-37.28838119515457,176.0
Buffalo,-41.81256163444544,177.0
Yale,-44.20807446438198,178.0
Georgia Tech,-47.62918951359238,179.0
Stanford,-48.39978152237404,180.0
Northwestern,-48.42542234196405,181.0
Texas Christian,-50.43511277796343,182.0
Rice,-51.70715510577019,183.0
Duke,-52.974148070462945,184.0
New Mexico,-53.39495133375936,185.0
Colorado State,-53.74705190074371,186.0
Tulsa,-56.71354169315971,187.0
Temple,-60.58385336330497,188.0
Bethune-Cookman,-62.00884210031778,189.0
Norfolk State,-63.73590787520277,190.0
Gardner-Webb,-64.18027513886939,191.0
Southern Utah,-65.38781594533032,192.0
Idaho,-66.46073436091514,193.0
Fordham,-66.83152330120458,194.0
Grambling State,-66.96502817180506,195.0
Murray State,-67.15013523406571,196.0
Wagner,-67.37393390241745,197.0
Nicholls State,-67.55795156541814,198.0
Texas Southern,-68.68642754759634,199.0
Portland State,-68.81914038749794,200.0
Illinois,-71.03151654342525,201.0
South Carolina State,-71.95527124999829,202.0
Nebraska,-72.78211689946114,203.0
Bowling Green State,-82.4587597203919,204.0
Navy,-91.47928076620147,205.0
Indiana,-94.43846644437663,206.0
Long Island,-100.85415097004827,207.0
South Florida,-105.65057354050357,208.0
Texas State,-113.42253342130014,209.0
North Texas,-114.7732752954279,210.0
Louisiana Tech,-115.3111369781474,211.0
Colorado,-118.66916892816826,212.0
Old Dominion,-120.1547210737005,213.0
Georgia Southern,-128.3380027837699,214.0
Akron,-128.61083877815906,215.0
Vanderbilt,-150.40642059035676,216.0
Kansas,-153.4715739732766,217.0
Tulane,-156.68582689058422,218.0
Massachusetts,-171.33304089376009,219.0
Southern Mississippi,-176.36843888316466,220.0
New Mexico State,-177.23397405110995,221.0
Arkansas State,-181.10123059554596,222.0
Ohio,-185.40000224741473,223.0
Florida International,-187.22043230763688,224.0
Connecticut,-197.45161835553532,225.0
Nevada-Las Vegas,-222.57370166045163,226.0
Arizona,-230.25623822115074,227.0
