Team,Rating Week 13,Rank Week 13
Northern Arizona,33.271717014840156,76.0
Toledo,30.926410652718843,77.0
Rhode Island,27.688218371785453,78.0
Wyoming,21.81742285305485,79.0
Florida State,17.328301351285283,80.0
Boston College,16.8161814561998,81.0
West Virginia,8.61758224354574,82.0
Western Michigan,8.09949823379695,83.0
Duquesne,2.797985558642843,84.0
Jacksonville State,1.650457877641145,85.0
Texas Christian,0.6174933675554044,86.0
Louisiana State,0.16939956326645245,87.0
Maine,-7.235775355992494,88.0
Old Dominion,-8.82356827174759,89.0
North Texas,-13.945495252032405,90.0
Troy,-14.785531076341506,91.0
Tulsa,-15.064407916818393,92.0
Ball State,-18.26151466897406,93.0
Syracuse,-20.395144191096357,94.0
Florida,-20.767012917518773,95.0
Rutgers,-21.880499849966192,96.0
Maryland,-25.5191221186405,97.0
Prairie View A&M,-26.882021259817854,98.0
Villanova,-28.190256075531543,99.0
Memphis,-28.66775569431916,100.0
Towson,-28.999605008170764,101.0
Tennessee State,-29.30144484333447,102.0
Stony Brook,-29.7383777194462,103.0
Delaware,-29.819167212589466,104.0
Chattanooga,-29.94428458546911,105.0
Alcorn State,-30.46103670854848,106.0
Bucknell,-31.11341901509598,107.0
Youngstown State,-31.475655644636674,108.0
Stephen F. Austin,-31.53591377701378,110.5
Mercer,-31.53591377701378,110.5
Austin Peay,-31.53591377701378,110.5
Southern Illinois,-31.53591377701378,110.5
Howard,-31.596192655596653,113.0
Alabama State,-31.621280726173186,114.5
Western Carolina,-31.621280726173186,114.5
Florida Atlantic,-31.78486930940836,116.0
Richmond,-31.791055814775778,117.0
New Hampshire,-31.813947949352098,118.0
Lamar,-31.86520260705564,119.0
Virginia Tech,-31.92792142676899,120.0
North Dakota,-31.949792886390355,121.0
Arkansas-Pine Bluff,-31.95118146329143,122.0
North Carolina Central,-31.974927957852906,123.0
San Jose State,-32.04036759308782,124.0
Wofford,-32.56285431654549,125.0
Missouri State,-33.288817721553706,129.5
William & Mary,-33.288817721553706,129.5
Weber State,-33.288817721553706,129.5
Colgate,-33.288817721553706,129.5
Northern Colorado,-33.288817721553706,129.5
Northern Iowa,-33.288817721553706,129.5
Eastern Illinois,-33.288817721553706,129.5
South Dakota,-33.288817721553706,129.5
Furman,-33.314083912332336,134.5
Southeast Missouri State,-33.314083912332336,134.5
Albany,-33.32021694623714,136.0
Tennessee Tech,-33.43555089961051,137.0
Western Illinois,-33.791623289733664,144.0
Houston Baptist,-33.791623289733664,144.0
Citadel,-33.791623289733664,144.0
Tennessee-Martin,-33.791623289733664,144.0
Northwestern State,-33.791623289733664,144.0
Campbell,-33.791623289733664,144.0
Monmouth,-33.791623289733664,144.0
Lafayette,-33.791623289733664,144.0
Central Arkansas,-33.791623289733664,144.0
Abilene Christian,-33.791623289733664,144.0
Southern,-33.791623289733664,144.0
Montana State,-33.791623289733664,144.0
St. Francis (PA),-33.791623289733664,144.0
Cal Poly,-33.851891022975074,151.0
Elon,-33.882774368915676,152.0
Central Connecticut State,-34.853014541350234,153.0
McNeese State,-34.905353614023504,154.0
Samford,-34.916104423631324,155.0
North Carolina A&T,-35.014855277982534,156.0
Eastern Kentucky,-35.05036901413693,157.0
Indiana State,-35.11123346002961,158.0
Kennesaw State,-35.13655897982614,159.0
Hampton,-35.46784104751288,163.0
Southeastern Louisiana,-35.46784104751288,163.0
Morgan State,-35.46784104751288,163.0
Illinois State,-35.46784104751288,163.0
Jackson State,-35.46784104751288,163.0
Virginia Military Institute,-35.46784104751288,163.0
Robert Morris,-35.46784104751288,163.0
Sacramento State,-36.66118960519463,167.0
Florida A&M,-37.09514005017257,168.0
Bryant,-37.28838119515457,169.0
Middle Tennessee State,-41.48459909618316,170.0
Yale,-44.20807446438198,171.0
California,-44.68217528614579,172.0
Illinois,-48.55347437977177,173.0
Charleston Southern,-52.90752955480808,174.0
South Alabama,-54.35570380497272,175.0
Idaho State,-56.373945490002356,176.0
Hawaii,-56.774241375511764,177.0
Bethune-Cookman,-62.00884210031778,178.0
Southern California,-63.618207158052684,179.0
Norfolk State,-63.73590787520277,180.0
Gardner-Webb,-64.18027513886939,181.0
Southern Utah,-65.38781594533032,182.0
Idaho,-66.46073436091514,183.0
Fordham,-66.83152330120458,184.0
Grambling State,-66.96502817180506,185.0
Murray State,-67.15013523406571,186.0
Wagner,-67.37393390241745,187.0
Nicholls State,-67.55795156541814,188.0
Colorado,-67.63280010226669,189.0
Texas Southern,-68.68642754759634,190.0
Portland State,-68.81914038749794,191.0
Charlotte,-69.27122346995203,192.0
South Carolina State,-71.95527124999829,193.0
Washington,-79.12603185281183,194.0
Texas,-87.92676400021625,195.0
Long Island,-100.85415097004827,196.0
Buffalo,-100.95248388826563,197.0
Louisiana-Monroe,-103.01810165543102,198.0
Nebraska,-117.53852006919676,199.0
Northwestern,-125.66221557675401,200.0
Ohio,-126.05064166664766,201.0
Georgia Tech,-126.0823573114688,202.0
Georgia Southern,-132.26111925686564,203.0
Texas State,-134.91898405605667,204.0
Navy,-138.83431485450697,205.0
Rice,-140.4887128755971,206.0
Duke,-141.39265192333994,207.0
Stanford,-141.67965767933504,208.0
Louisiana Tech,-142.22692023761738,209.0
Temple,-142.99162581742843,210.0
New Mexico,-143.83375089124732,211.0
Bowling Green State,-143.8985089558095,212.0
Colorado State,-146.29381279351432,213.0
Nevada-Las Vegas,-156.7485055188675,214.0
Kansas,-162.49149456910453,215.0
Indiana,-172.56784366649185,216.0
Tulane,-173.4554865713742,217.0
Southern Mississippi,-180.77467024157045,218.0
Arkansas State,-181.8330234890556,219.0
South Florida,-182.76511718572414,220.0
Vanderbilt,-191.8398587138468,221.0
Akron,-209.04333334510846,222.0
Arizona,-230.93233397054593,223.0
New Mexico State,-233.4688536470863,224.0
Connecticut,-237.25528723802404,225.0
Massachusetts,-246.37206890806917,226.0
Florida International,-270.5968324692089,227.0
