Team,Rating Week 11,Rank Week 11
Kent State,53.21334320822275,56.0
Mississippi State,50.767337385347155,57.0
Western Kentucky,47.59672933738963,58.0
Ball State,46.275488162463596,59.0
Syracuse,44.460262384086576,60.0
South Carolina,42.673421538638735,61.0
Troy,41.11340423525701,62.0
Central Michigan,38.72560183335117,63.0
East Carolina,38.62554076900966,64.0
Florida Atlantic,38.1317030675992,65.0
East Tennessee State,36.711182278446294,66.5
Montana,36.711182278446294,66.5
Incarnate Word,36.40836629456455,68.0
California-Davis,36.208376710266336,70.0
Eastern Washington,36.208376710266336,70.0
South Dakota State,36.208376710266336,70.0
Holy Cross,34.50683788862222,72.0
Northern Arizona,33.271717014840156,73.0
Memphis,29.336903611197915,74.0
UCLA,28.657535978485008,75.0
Rhode Island,27.688218371785453,76.0
Boston College,25.990568567253128,77.0
Texas Tech,25.882782336276165,78.0
Maryland,23.68195139398412,79.0
Oregon State,18.042321304765387,80.0
Western Michigan,16.996646774968063,81.0
Wyoming,6.662263655300386,82.0
West Virginia,5.417604975955346,83.0
Charlotte,3.829366694551908,84.0
South Alabama,3.0819036267138102,85.0
Duquesne,2.797985558642843,86.0
Jacksonville State,1.650457877641145,87.0
Samford,0.0,90.0
Prairie View A&M,0.0,90.0
Bucknell,0.0,90.0
Wofford,0.0,90.0
Tennessee State,0.0,90.0
Louisiana State,-0.6449465834586903,93.0
San Jose State,-2.999761008343242,94.0
Texas Christian,-4.629611597986553,95.0
Georgia State,-8.495507377109412,96.0
Washington,-10.986553058745319,97.0
Texas,-11.366370677657049,98.0
Missouri,-15.321586069326237,99.0
Louisville,-18.286083524646298,100.0
Florida,-22.334379170040304,101.0
Rutgers,-22.40283415720952,102.0
Illinois,-24.739908247368078,103.0
Miami (OH),-25.152005743385388,104.0
Louisiana-Monroe,-26.411888022564938,105.0
Middle Tennessee State,-27.493112844737688,106.0
Villanova,-28.190256075531543,107.0
Towson,-28.999605008170764,108.0
Stony Brook,-29.7383777194462,109.0
Delaware,-29.819167212589466,110.0
Chattanooga,-29.94428458546911,111.0
Alcorn State,-30.46103670854848,112.0
Virginia Tech,-30.54022462509564,113.0
Youngstown State,-31.475655644636674,114.0
Mercer,-31.53591377701378,116.5
Stephen F. Austin,-31.53591377701378,116.5
Austin Peay,-31.53591377701378,116.5
Southern Illinois,-31.53591377701378,116.5
Howard,-31.596192655596653,119.0
Western Carolina,-31.621280726173186,120.5
Alabama State,-31.621280726173186,120.5
Richmond,-31.791055814775778,122.0
New Hampshire,-31.813947949352098,123.0
Lamar,-31.86520260705564,124.0
Southern California,-31.88974294057427,125.0
North Dakota,-31.949792886390355,126.0
Arkansas-Pine Bluff,-31.95118146329143,127.0
North Carolina Central,-31.974927957852906,128.0
Eastern Illinois,-33.288817721553706,132.5
William & Mary,-33.288817721553706,132.5
Weber State,-33.288817721553706,132.5
Missouri State,-33.288817721553706,132.5
Northern Colorado,-33.288817721553706,132.5
South Dakota,-33.288817721553706,132.5
Northern Iowa,-33.288817721553706,132.5
Colgate,-33.288817721553706,132.5
Furman,-33.314083912332336,137.5
Southeast Missouri State,-33.314083912332336,137.5
Albany,-33.32021694623714,139.0
Tennessee Tech,-33.43555089961051,140.0
Tennessee-Martin,-33.791623289733664,147.0
St. Francis (PA),-33.791623289733664,147.0
Lafayette,-33.791623289733664,147.0
Campbell,-33.791623289733664,147.0
Central Arkansas,-33.791623289733664,147.0
Citadel,-33.791623289733664,147.0
Monmouth,-33.791623289733664,147.0
Northwestern State,-33.791623289733664,147.0
Abilene Christian,-33.791623289733664,147.0
Southern,-33.791623289733664,147.0
Houston Baptist,-33.791623289733664,147.0
Montana State,-33.791623289733664,147.0
Western Illinois,-33.791623289733664,147.0
Cal Poly,-33.851891022975074,154.0
Elon,-33.882774368915676,155.0
Toledo,-34.34527377098211,156.0
Central Connecticut State,-34.853014541350234,157.0
McNeese State,-34.905353614023504,158.0
North Carolina A&T,-35.014855277982534,159.0
Charleston Southern,-35.01901817238604,160.0
Eastern Kentucky,-35.05036901413693,161.0
Indiana State,-35.11123346002961,162.0
Kennesaw State,-35.13655897982614,163.0
Maine,-35.291052805317214,164.0
Jackson State,-35.46784104751288,168.0
Southeastern Louisiana,-35.46784104751288,168.0
Hampton,-35.46784104751288,168.0
Virginia Military Institute,-35.46784104751288,168.0
Morgan State,-35.46784104751288,168.0
Illinois State,-35.46784104751288,168.0
Robert Morris,-35.46784104751288,168.0
Sacramento State,-36.66118960519463,172.0
Florida A&M,-37.09514005017257,173.0
Bryant,-37.28838119515457,174.0
Buffalo,-41.81256163444544,175.0
Yale,-44.20807446438198,176.0
Hawaii,-49.092439604125836,177.0
Idaho State,-56.373945490002356,178.0
Bethune-Cookman,-62.00884210031778,179.0
Florida State,-62.96269035086313,180.0
Norfolk State,-63.73590787520277,181.0
Gardner-Webb,-64.18027513886939,182.0
Southern Utah,-65.38781594533032,183.0
Idaho,-66.46073436091514,184.0
Fordham,-66.83152330120458,185.0
Grambling State,-66.96502817180506,186.0
Murray State,-67.15013523406571,187.0
Wagner,-67.37393390241745,188.0
Nicholls State,-67.55795156541814,189.0
Texas Southern,-68.68642754759634,190.0
Portland State,-68.81914038749794,191.0
South Carolina State,-71.95527124999829,192.0
Texas State,-73.26384275457296,193.0
Colorado,-75.96920377417243,194.0
Northwestern,-76.11369925824506,195.0
Tulsa,-76.54642010076914,196.0
Georgia Tech,-77.38840051370755,197.0
Stanford,-77.826019527132,198.0
California,-79.51428309686759,199.0
Duke,-80.41617871728351,200.0
North Texas,-81.66506239667922,201.0
Bowling Green State,-82.4587597203919,202.0
Rice,-84.34867812395501,203.0
Colorado State,-86.13149383165185,204.0
Old Dominion,-87.32112691145582,205.0
Temple,-90.93428036973812,206.0
Nebraska,-95.8868814524381,207.0
New Mexico,-97.8820202928982,208.0
Long Island,-100.85415097004827,209.0
Navy,-111.8602269841544,210.0
Indiana,-115.01889973161175,211.0
South Florida,-127.57919456101823,212.0
Louisiana Tech,-140.9466024801202,213.0
Ohio,-141.52528258515886,214.0
Georgia Southern,-150.33511693051798,215.0
Vanderbilt,-150.40642059035676,216.0
Akron,-157.5297803038277,217.0
Nevada-Las Vegas,-178.0866327013128,218.0
Kansas,-178.35167184902357,219.0
Tulane,-179.4660518570606,220.0
Arizona,-186.8534734890851,221.0
Connecticut,-197.45161835553532,222.0
Massachusetts,-199.02125926554555,223.0
New Mexico State,-199.20413481053527,224.0
Arkansas State,-202.30248537358744,225.0
Southern Mississippi,-209.47665178191332,226.0
Florida International,-220.05402646988156,227.0
