Team,Rating Week 11,Rank Week 11
Bowling Green State,-1212.4364303942086,197.0
Murray State,-1230.440779676629,198.0
Fordham,-1246.7755728755797,199.0
Stanford,-1248.8280377130602,200.0
Idaho,-1376.2485438980357,201.0
Wagner,-1399.9628344021369,202.0
Texas State,-1519.6797787538142,203.0
Duke,-1534.0916631857006,204.0
Grambling State,-1579.920245030219,205.0
Louisiana Tech,-1637.5149498663504,206.0
South Florida,-1671.3787640954251,207.0
Indiana,-1758.6657335986788,208.0
Ohio,-1780.1494430759008,209.0
Navy,-1803.7862104932826,210.0
New Mexico,-1864.2295749637194,211.0
Georgia Southern,-1931.2853696039228,212.0
Nevada-Las Vegas,-2008.4641184541263,213.0
Tulane,-2034.114877116009,214.0
Long Island,-2058.0929840097915,215.0
Akron,-2097.8773005816347,216.0
Rice,-2131.3927204911347,217.0
Arizona,-2138.327453705215,218.0
Temple,-2279.6174174655994,219.0
Connecticut,-2412.294978847507,220.0
New Mexico State,-2467.996619330797,221.0
Arkansas State,-2507.0649394168395,222.0
Vanderbilt,-2511.5250774438277,223.0
Kansas,-2642.812447660971,224.0
Southern Mississippi,-2692.4319185313307,225.0
Florida International,-2711.003561309209,226.0
Massachusetts,-2776.8453831505017,227.0
