Team,Rating Week 11,Rank Week 11
Buffalo,3.592023403639052,90.0
Rhode Island,3.429135413391845,91.0
Memphis,3.336097528720384,92.0
California-Davis,3.050481973424226,93.0
Northern Arizona,2.2238135980477103,94.0
Eastern Washington,2.2083767102663296,95.0
Southeastern Louisiana,0.08988532741471211,96.0
Bucknell,0.0,99.0
Prairie View A&M,0.0,99.0
Samford,0.0,99.0
Wofford,0.0,99.0
Tennessee State,0.0,99.0
Chattanooga,-0.5096356788681433,102.0
California,-0.626228309531836,103.0
Charleston Southern,-0.7498922971521305,104.0
Virginia Tech,-1.2409320398206098,105.0
South Dakota,-1.470635903371883,106.0
Montana State,-1.6294611275715065,107.0
Stephen F. Austin,-1.8375172684547265,108.0
Southern Illinois,-2.3841699843372917,109.0
Alcorn State,-2.5251553881690114,110.0
Sacramento State,-4.171114918054182,111.0
Missouri State,-4.264427477651262,112.0
Western Illinois,-5.273104771215146,113.0
Maryland,-5.27548790299071,114.0
Northern Iowa,-5.7888177215537,115.0
Houston Baptist,-6.4003189419075825,116.0
Georgia State,-6.939170672500692,117.0
Ball State,-7.581228947654147,118.0
Jackson State,-8.120780866490195,119.0
Yale,-8.610632773823898,120.0
Richmond,-9.059181284616024,121.0
Central Arkansas,-9.347178845289223,122.0
Villanova,-9.628358399000524,123.0
North Dakota,-9.953346761682145,124.0
Southeast Missouri State,-10.361850760491244,125.0
Towson,-10.667051451703124,126.0
Weber State,-11.932885518163875,127.0
Northwestern,-12.06354442247585,128.0
St. Francis (PA),-12.253161751272128,129.0
Illinois,-13.012636382408687,130.0
Lafayette,-13.203387995616023,131.0
Albany,-13.221205717013449,132.0
North Carolina A&T,-13.65238603495644,133.0
Portland State,-13.676228389209461,134.0
Kennesaw State,-13.726405976702116,135.0
Nicholls State,-13.76889740471528,136.0
Florida A&M,-13.816047564599618,137.0
Youngstown State,-14.634990042925832,138.0
Bryant,-14.915764720725424,139.0
Tennessee-Martin,-15.011135484855616,140.0
Delaware,-15.240013719321686,141.0
Old Dominion,-15.243948545770518,142.0
Austin Peay,-15.544622454593684,143.0
Mercer,-15.95991277814744,144.0
Kent State,-16.108993783187046,145.0
Northwestern State,-16.291623289733668,146.0
Maine,-16.515389324118157,147.0
Monmouth,-17.075205379285904,148.0
Morgan State,-17.66602869074145,149.0
Missouri,-18.08067857227382,150.0
Citadel,-18.350446819145432,151.0
Indiana State,-18.527546742454923,152.0
North Carolina Central,-18.70816610562663,153.0
Elon,-19.63916396452598,154.0
Gardner-Webb,-20.108652258600227,155.0
Rutgers,-20.25987799969271,156.0
McNeese State,-20.44429556054192,157.0
Northern Colorado,-20.56154499428098,158.0
Furman,-22.028633288044034,159.0
Cal Poly,-22.114536830377485,160.0
Bethune-Cookman,-22.351828777318254,161.0
Stony Brook,-22.994507256246745,162.0
Abilene Christian,-23.343862095703816,163.0
North Texas,-23.675091049140896,164.0
San Jose State,-23.924799802554666,165.0
Campbell,-23.967061886224894,166.0
Virginia Military Institute,-24.04165272275484,167.0
Hampton,-24.749647856910325,168.0
Duquesne,-24.753577425588624,169.0
New Hampshire,-25.537300600341393,170.0
Eastern Kentucky,-25.77339571732252,171.0
Bowling Green State,-26.751863355886794,172.0
Jacksonville State,-26.95326166028379,173.0
Arkansas-Pine Bluff,-27.06322000962391,174.0
Hawaii,-27.806640502886665,175.0
Tulsa,-28.90250697995964,176.0
Southern,-29.124956623067,177.0
Colorado,-29.96698077646737,178.0
Southern Utah,-30.614354184836106,179.0
Wyoming,-30.7117022350781,180.0
Louisiana Tech,-30.848134150868617,181.0
Alabama State,-31.061931657144594,182.0
Tennessee Tech,-31.163124102437198,183.0
William & Mary,-31.733262165998145,184.0
Eastern Illinois,-31.83048438822037,185.0
South Carolina State,-31.920088493398836,186.0
Colgate,-31.96806300457257,187.0
Howard,-32.06737798470446,188.0
Texas Southern,-32.16741283376679,189.0
Lamar,-32.26693187014214,190.0
Norfolk State,-32.276026265052025,191.0
Illinois State,-32.29506539610468,192.0
Western Carolina,-32.36316606682682,193.0
Robert Morris,-32.509682975583,194.0
Stanford,-32.66787801911627,195.0
Charlotte,-33.20952916534219,196.0
Central Connecticut State,-33.77539953957057,197.0
Tulane,-34.349730288316294,198.0
South Florida,-34.759019273808725,199.0
Murray State,-35.63260724999706,200.0
Idaho State,-37.937483856847095,201.0
Fordham,-39.10658883116269,202.0
Louisiana-Monroe,-42.2102149674235,203.0
Ohio,-43.90352405618002,204.0
Arizona,-46.025283422928,205.0
Wagner,-49.53240999581691,206.0
Idaho,-50.442263559565376,207.0
Duke,-50.46797118590685,208.0
Texas State,-50.46932403275291,209.0
Nevada-Las Vegas,-51.62168061892206,210.0
Indiana,-57.382423803765356,211.0
Grambling State,-62.3773958652707,212.0
Navy,-64.12927024802525,213.0
Georgia Southern,-64.66610543235903,214.0
New Mexico,-66.1182294941597,215.0
Arkansas State,-67.23637801258273,216.0
Florida International,-68.13930423434698,217.0
Akron,-70.09989408981568,218.0
Long Island,-73.37925523407348,219.0
New Mexico State,-74.27010558384819,220.0
Rice,-74.78585316434962,221.0
Connecticut,-93.18840404523905,222.0
Temple,-93.55433776741482,223.0
Southern Mississippi,-93.68541416384085,224.0
Vanderbilt,-100.84945118119114,225.0
Kansas,-103.15226140541627,226.0
Massachusetts,-112.88435261245876,227.0
