Team,Rating Week 10,Rank Week 10
Tulane,-1893.5040032894112,212.0
Temple,-1994.538078211094,213.0
Akron,-2102.466007348486,214.0
Rice,-2109.898653045415,215.0
Long Island,-2142.14102714758,216.0
New Mexico State,-2224.8196682191,217.0
Arkansas State,-2229.9546472717125,218.0
Ohio,-2278.6316779651024,219.0
Southern Mississippi,-2398.004383027417,220.0
Florida International,-2431.396574563017,221.0
Kansas,-2441.821653921042,222.0
Vanderbilt,-2594.0294569494486,223.0
Nevada-Las Vegas,-2617.196449633989,224.0
Connecticut,-2687.3176896204927,225.0
Massachusetts,-2719.3588252127665,226.0
Arizona,-2726.7393714736504,227.0
